Lead_ID,Lead_Source,Sales_Rep,Industry,Region,Created_Date,Qualified_Date,Demo_Date,Proposal_Date,Closed_Date,Deal_Status,Deal_Value
LEAD_107569,Referral,,Retail,,2025-02-25 10:41:08.238817,2025-02-27 10:41:08.238817,2025-03-04 10:41:08.238817,,,Lost,
LEAD_114153,Google Ads,Priya Mehta,Retail,East,2025-09-15 10:41:08.238817,2025-09-22 10:41:08.238817,2025-09-29 10:41:08.238817,,,Lost,
LEAD_101246,Facebook,Neha Singh,,East,2025-09-15 10:41:08.238817,2025-09-20 10:41:08.238817,2025-09-25 10:41:08.238817,,,Lost,
LEAD_115489,Website,rahul sharma,Finance,,2025-10-23 10:41:08.238817,2025-10-25 10:41:08.238817,,,,Lost,
LEAD_102236,Referral,PRIYA MEHTA,Retail,East,2025-07-03 10:41:08.238817,2025-07-10 10:41:08.238817,2025-07-18 10:41:08.238817,,,Lost,
LEAD_102975,LinkedIn,Rahul Sharma,Finance,,2025-09-25 10:41:08.238817,2025-09-27 10:41:08.238817,,,,Lost,
LEAD_101075,,Rohit Kapoor,Retail,East,2025-10-05 10:41:08.238817,2025-10-11 10:41:08.238817,2025-10-21 10:41:08.238817,,,Lost,
LEAD_116324,,Rahul Sharma,Education,South,2025-07-24 10:41:08.238817,,,,,Lost,
LEAD_109532,LinkedIn,Neha Singh,Retail,East,2025-10-09 10:41:08.238817,,,,,Lost,
LEAD_109471,Website,Rohit Kapoor,Healthcare,North,2025-07-18 10:41:08.238817,,,,,Lost,
LEAD_116511,google ads,Priya Mehta,,,2025-09-21 10:41:08.238817,2025-09-30 10:41:08.238817,2025-10-07 10:41:08.238817,,,Lost,
LEAD_105117,LinkedIn,amit verma,Healthcare,North,2025-05-31 10:41:08.238817,2025-06-09 10:41:08.238817,,,,Lost,
LEAD_115187,facebook ,Amit Verma,IT,South,2025-05-12 10:41:08.238817,2025-05-19 10:41:08.238817,2025-05-31 10:41:08.238817,2025-06-11 10:41:08.238817,2025-06-25 10:41:08.238817,Lost,
LEAD_113547,Website,PRIYA MEHTA,,West,2025-04-03 10:41:08.238817,2025-04-09 10:41:08.238817,2025-04-17 10:41:08.238817,2025-04-24 10:41:08.238817,2025-04-29 10:41:08.238817,Lost,
LEAD_116187,Facebook,rahul sharma,Healthcare,West,2025-09-23 10:41:08.238817,2025-09-25 10:41:08.238817,,,,Lost,
LEAD_104154,Google Ads,Rohit Kapoor,,East,2025-12-07 10:41:08.238817,2025-12-12 10:41:08.238817,2025-12-14 10:41:08.238817,,,Lost,
LEAD_112304,,Rohit Kapoor,Healthcare,West,2025-10-02 10:41:08.238817,,,,,Lost,
LEAD_114495,facebook ,Rohit Kapoor,Education,West,2026-02-14 10:41:08.238817,2026-02-19 10:41:08.238817,,,,Lost,
LEAD_111089,website,Rahul Sharma,Healthcare,,2025-04-10 10:41:08.238817,2025-04-18 10:41:08.238817,2025-04-30 10:41:08.238817,,,Lost,
LEAD_102107,Google Ads,amit verma,,North,2026-01-28 10:41:08.238817,2026-02-06 10:41:08.238817,2026-02-20 10:41:08.238817,,,Lost,
LEAD_115525,Google Ads,Priya Mehta,,North,2026-02-20 10:41:08.238817,2026-02-25 10:41:08.238817,2026-03-08 10:41:08.238817,2026-03-25 10:41:08.238817,2026-04-01 10:41:08.238817,Lost,
LEAD_103077,Facebook,amit verma,Retail,North,2025-04-02 10:41:08.238817,2025-04-10 10:41:08.238817,,,,Lost,
LEAD_110795,Website,Amit Verma,Healthcare,West,2025-06-12 10:41:08.238817,2025-06-16 10:41:08.238817,2025-06-26 10:41:08.238817,,,Lost,
LEAD_114839,website,Amit Verma,Retail,,2025-09-27 10:41:08.238817,2025-09-28 10:41:08.238817,,,,Lost,
LEAD_115090,,Priya Mehta,,East,2025-06-22 10:41:08.238817,2025-06-29 10:41:08.238817,2025-07-10 10:41:08.238817,2025-07-17 10:41:08.238817,2025-07-31 10:41:08.238817,Won,62757.0
LEAD_117604,LinkedIn,Rohit Kapoor,IT,West,2025-04-13 10:41:08.238817,2025-04-19 10:41:08.238817,2025-04-28 10:41:08.238817,,,Lost,
LEAD_111451,,Rohit Kapoor,Healthcare,North,2025-05-03 10:41:08.238817,2025-05-05 10:41:08.238817,2025-05-18 10:41:08.238817,,,Lost,
LEAD_101871,LinkedIn,,Healthcare,,2025-11-12 10:41:08.238817,2025-11-20 10:41:08.238817,2025-11-25 10:41:08.238817,,,Lost,
LEAD_112686,Referral,Rohit Kapoor,,East,2026-01-07 10:41:08.238817,2026-01-12 10:41:08.238817,,,,Lost,
LEAD_114962,,Neha Singh,Finance,,2025-11-26 10:41:08.238817,2025-11-28 10:41:08.238817,2025-12-09 10:41:08.238817,2025-12-25 10:41:08.238817,2026-01-01 10:41:08.238817,Lost,
LEAD_110288,website,Neha Singh,Education,East,2025-12-15 10:41:08.238817,2025-12-17 10:41:08.238817,2025-12-25 10:41:08.238817,2026-01-09 10:41:08.238817,2026-01-23 10:41:08.238817,Lost,
LEAD_101248,website,amit verma,,South,2025-11-03 10:41:08.238817,2025-11-04 10:41:08.238817,2025-11-06 10:41:08.238817,,,Lost,
LEAD_112361,LinkedIn,rahul sharma,Finance,South,2025-10-28 10:41:08.238817,,,,,Lost,
LEAD_105879,Facebook,Rahul Sharma,Finance,East,2025-12-19 10:41:08.238817,2025-12-22 10:41:08.238817,,,,Lost,
LEAD_108938,,,Retail,South,2025-06-10 10:41:08.238817,2025-06-13 10:41:08.238817,2025-06-16 10:41:08.238817,2025-06-28 10:41:08.238817,2025-07-02 10:41:08.238817,Lost,
LEAD_116011,,Rohit Kapoor,IT,North,2025-07-15 10:41:08.238817,2025-07-22 10:41:08.238817,2025-07-23 10:41:08.238817,2025-08-08 10:41:08.238817,2025-08-11 10:41:08.238817,Won,84718.0
LEAD_104590,google ads,amit verma,IT,East,2025-09-05 10:41:08.238817,,,,,Lost,
LEAD_117351,,Rohit Kapoor,,,2025-07-31 10:41:08.238817,,,,,Lost,
LEAD_108220,Referral,Priya Mehta,Retail,South,2025-04-20 10:41:08.238817,,,,,Lost,
LEAD_102284,,,Finance,South,2025-03-19 10:41:08.238817,2025-03-28 10:41:08.238817,2025-04-07 10:41:08.238817,2025-04-15 10:41:08.238817,2025-04-18 10:41:08.238817,Won,121252.0
LEAD_104437,google ads,Rohit Kapoor,Healthcare,South,2025-03-22 10:41:08.238817,2025-03-31 10:41:08.238817,,,,Lost,
LEAD_117919,Website,Rohit Kapoor,Finance,South,2025-05-31 10:41:08.238817,2025-06-03 10:41:08.238817,2025-06-08 10:41:08.238817,2025-06-25 10:41:08.238817,2025-07-03 10:41:08.238817,Won,73624.0
LEAD_117990,Facebook,Rohit Kapoor,Retail,East,2025-03-12 10:41:08.238817,,,,,Lost,
LEAD_113335,Facebook,Neha Singh,Education,South,2025-08-31 10:41:08.238817,2025-09-01 10:41:08.238817,,,,Lost,
LEAD_113217,Facebook,Priya Mehta,Education,,2026-01-24 10:41:08.238817,,,,,Lost,
LEAD_112251,website,amit verma,Education,West,2025-11-24 10:41:08.238817,2025-11-26 10:41:08.238817,2025-12-07 10:41:08.238817,2025-12-17 10:41:08.238817,2025-12-27 10:41:08.238817,Lost,
LEAD_106864,google ads,Rohit Kapoor,IT,East,2025-09-19 10:41:08.238817,,,,,Lost,
LEAD_111726,LinkedIn,amit verma,Education,West,2025-06-02 10:41:08.238817,2025-06-10 10:41:08.238817,,,,Lost,
LEAD_115676,Google Ads,amit verma,IT,South,2025-08-24 10:41:08.238817,2025-08-27 10:41:08.238817,2025-09-03 10:41:08.238817,2025-09-19 10:41:08.238817,2025-09-28 10:41:08.238817,Won,44181.0
LEAD_100888,Facebook,Amit Verma,Retail,,2025-08-08 10:41:08.238817,2025-08-09 10:41:08.238817,2025-08-13 10:41:08.238817,,,Lost,
LEAD_105511,LinkedIn,PRIYA MEHTA,,North,2025-05-16 10:41:08.238817,2025-05-20 10:41:08.238817,2025-05-30 10:41:08.238817,2025-06-10 10:41:08.238817,2025-06-17 10:41:08.238817,Lost,
LEAD_112137,Facebook,Amit Verma,Education,,2026-01-25 10:41:08.238817,2026-01-30 10:41:08.238817,,,,Lost,
LEAD_108573,website,Amit Verma,Healthcare,,2025-04-29 10:41:08.238817,2025-05-06 10:41:08.238817,2025-05-20 10:41:08.238817,2025-05-22 10:41:08.238817,2025-05-25 10:41:08.238817,Lost,
LEAD_110242,,PRIYA MEHTA,IT,East,2026-02-10 10:41:08.238817,2026-02-18 10:41:08.238817,,,,Lost,
LEAD_108044,Referral,,IT,East,2025-07-25 10:41:08.238817,,,,,Lost,
LEAD_111126,Website,PRIYA MEHTA,Education,,2025-07-23 10:41:08.238817,2025-07-27 10:41:08.238817,,,,Lost,
LEAD_105370,website,PRIYA MEHTA,,East,2025-09-11 10:41:08.238817,2025-09-18 10:41:08.238817,2025-09-26 10:41:08.238817,2025-10-12 10:41:08.238817,2025-10-18 10:41:08.238817,Lost,
LEAD_110724,website,Rahul Sharma,,West,2025-06-16 10:41:08.238817,2025-06-21 10:41:08.238817,2025-07-04 10:41:08.238817,2025-07-05 10:41:08.238817,2025-07-11 10:41:08.238817,Lost,
LEAD_100030,Website,PRIYA MEHTA,Healthcare,West,2025-12-15 10:41:08.238817,,,,,Lost,
LEAD_103127,Google Ads,Rohit Kapoor,,East,2025-06-14 10:41:08.238817,,,,,Lost,
LEAD_104097,Website,Rahul Sharma,Healthcare,,2025-08-21 10:41:08.238817,2025-08-29 10:41:08.238817,2025-09-06 10:41:08.238817,2025-09-20 10:41:08.238817,2025-09-27 10:41:08.238817,Lost,
LEAD_113002,Facebook,PRIYA MEHTA,Healthcare,West,2025-04-09 10:41:08.238817,2025-04-13 10:41:08.238817,,,,Lost,
LEAD_111843,Website,rahul sharma,,South,2025-09-15 10:41:08.238817,2025-09-23 10:41:08.238817,2025-09-25 10:41:08.238817,2025-10-05 10:41:08.238817,2025-10-10 10:41:08.238817,Lost,
LEAD_114726,website,Amit Verma,Education,East,2025-06-07 10:41:08.238817,2025-06-14 10:41:08.238817,,,,Lost,
LEAD_106394,LinkedIn,Amit Verma,Education,North,2025-03-11 10:41:08.238817,2025-03-19 10:41:08.238817,,,,Lost,
LEAD_107365,facebook ,,,South,2025-07-23 10:41:08.238817,2025-07-31 10:41:08.238817,,,,Lost,
LEAD_116131,Website,rahul sharma,Finance,South,2025-11-22 10:41:08.238817,,,,,Lost,
LEAD_114753,Google Ads,PRIYA MEHTA,Retail,West,2025-11-01 10:41:08.238817,2025-11-05 10:41:08.238817,,,,Lost,
LEAD_111771,Google Ads,rahul sharma,Retail,South,2025-05-02 10:41:08.238817,2025-05-07 10:41:08.238817,2025-05-10 10:41:08.238817,,,Lost,
LEAD_102065,Facebook,Neha Singh,Finance,West,2025-12-02 10:41:08.238817,,,,,Lost,
LEAD_117464,google ads,amit verma,Healthcare,North,2025-11-17 10:41:08.238817,2025-11-24 10:41:08.238817,2025-12-03 10:41:08.238817,2025-12-15 10:41:08.238817,2025-12-16 10:41:08.238817,Lost,
LEAD_110958,google ads,rahul sharma,IT,North,2025-08-29 10:41:08.238817,2025-09-03 10:41:08.238817,2025-09-07 10:41:08.238817,2025-09-08 10:41:08.238817,2025-09-09 10:41:08.238817,Lost,
LEAD_106744,facebook ,PRIYA MEHTA,,North,2025-10-20 10:41:08.238817,2025-10-25 10:41:08.238817,2025-11-06 10:41:08.238817,,,Lost,
LEAD_112275,LinkedIn,Neha Singh,,South,2025-07-13 10:41:08.238817,2025-07-22 10:41:08.238817,,,,Lost,
LEAD_117615,Facebook,,,West,2025-11-02 10:41:08.238817,,,,,Lost,
LEAD_103426,facebook ,,IT,East,2025-11-15 10:41:08.238817,2025-11-24 10:41:08.238817,2025-11-25 10:41:08.238817,,,Lost,
LEAD_105415,website,Rohit Kapoor,Education,North,2025-05-20 10:41:08.238817,2025-05-29 10:41:08.238817,2025-06-07 10:41:08.238817,,,Lost,
LEAD_108091,Google Ads,rahul sharma,IT,East,2025-09-02 10:41:08.238817,2025-09-09 10:41:08.238817,,,,Lost,
LEAD_107264,Website,Priya Mehta,,,2025-07-07 10:41:08.238817,2025-07-08 10:41:08.238817,2025-07-19 10:41:08.238817,,,Lost,
LEAD_104868,google ads,Rohit Kapoor,Retail,East,2025-10-22 10:41:08.238817,2025-10-26 10:41:08.238817,2025-11-05 10:41:08.238817,,,Lost,
LEAD_113735,LinkedIn,Rohit Kapoor,Education,South,2025-03-17 10:41:08.238817,2025-03-20 10:41:08.238817,,,,Lost,
LEAD_106476,Website,Neha Singh,,North,2025-12-11 10:41:08.238817,2025-12-20 10:41:08.238817,2025-12-31 10:41:08.238817,,,Lost,
LEAD_112135,LinkedIn,Neha Singh,Education,South,2025-09-22 10:41:08.238817,2025-09-27 10:41:08.238817,2025-10-06 10:41:08.238817,2025-10-15 10:41:08.238817,2025-10-16 10:41:08.238817,Lost,
LEAD_106913,,Neha Singh,Education,East,2025-05-31 10:41:08.238817,2025-06-04 10:41:08.238817,2025-06-12 10:41:08.238817,,,Lost,
LEAD_106399,website,,IT,West,2025-06-15 10:41:08.238817,2025-06-17 10:41:08.238817,2025-06-29 10:41:08.238817,,,Lost,
LEAD_116097,Google Ads,Rahul Sharma,Healthcare,East,2025-10-08 10:41:08.238817,2025-10-09 10:41:08.238817,,,,Lost,
LEAD_106397,Google Ads,Priya Mehta,Retail,West,2025-05-29 10:41:08.238817,,,,,Lost,
LEAD_114982,Facebook,amit verma,Healthcare,North,2025-08-14 10:41:08.238817,,,,,Lost,
LEAD_114366,google ads,Neha Singh,,South,2025-03-03 10:41:08.238817,2025-03-09 10:41:08.238817,2025-03-23 10:41:08.238817,2025-04-06 10:41:08.238817,2025-04-13 10:41:08.238817,Lost,
LEAD_105361,,Neha Singh,Retail,,2025-11-27 10:41:08.238817,,,,,Lost,
LEAD_113378,facebook ,Neha Singh,Education,South,2025-10-13 10:41:08.238817,,,,,Lost,
LEAD_109467,Google Ads,Amit Verma,Finance,,2025-07-16 10:41:08.238817,2025-07-17 10:41:08.238817,2025-07-29 10:41:08.238817,,,Lost,
LEAD_103617,Facebook,rahul sharma,,West,2025-11-04 10:41:08.238817,,,,,Lost,
LEAD_102262,google ads,Priya Mehta,Education,West,2025-06-24 10:41:08.238817,2025-06-30 10:41:08.238817,2025-07-05 10:41:08.238817,,,Lost,
LEAD_106916,website,PRIYA MEHTA,IT,East,2025-10-09 10:41:08.238817,2025-10-13 10:41:08.238817,2025-10-15 10:41:08.238817,2025-10-31 10:41:08.238817,2025-11-07 10:41:08.238817,Lost,
LEAD_112885,,Priya Mehta,Education,East,2025-04-01 10:41:08.238817,2025-04-03 10:41:08.238817,2025-04-10 10:41:08.238817,,,Lost,
LEAD_116737,Google Ads,Neha Singh,Healthcare,,2026-01-09 10:41:08.238817,2026-01-10 10:41:08.238817,2026-01-12 10:41:08.238817,2026-01-21 10:41:08.238817,2026-02-01 10:41:08.238817,Won,49217.0
LEAD_109887,Website,PRIYA MEHTA,,,2026-02-06 10:41:08.238817,2026-02-15 10:41:08.238817,2026-02-24 10:41:08.238817,,,Lost,
LEAD_112463,LinkedIn,amit verma,Healthcare,North,2025-07-02 10:41:08.238817,2025-07-11 10:41:08.238817,2025-07-17 10:41:08.238817,2025-08-03 10:41:08.238817,2025-08-16 10:41:08.238817,Lost,
LEAD_114083,google ads,PRIYA MEHTA,Finance,South,2025-11-21 10:41:08.238817,,,,,Lost,
LEAD_105401,google ads,PRIYA MEHTA,,North,2025-09-17 10:41:08.238817,2025-09-19 10:41:08.238817,,,,Lost,
LEAD_115834,facebook ,,Retail,North,2025-12-14 10:41:08.238817,2025-12-15 10:41:08.238817,2025-12-26 10:41:08.238817,2025-12-30 10:41:08.238817,2026-01-13 10:41:08.238817,Won,97339.0
LEAD_111740,google ads,PRIYA MEHTA,,South,2025-10-06 10:41:08.238817,,,,,Lost,
LEAD_100218,Google Ads,Neha Singh,Finance,North,2025-11-29 10:41:08.238817,2025-12-02 10:41:08.238817,2025-12-15 10:41:08.238817,,,Lost,
LEAD_104282,website,Amit Verma,Education,South,2025-05-19 10:41:08.238817,2025-05-28 10:41:08.238817,,,,Lost,
LEAD_117612,facebook ,PRIYA MEHTA,Finance,East,2025-11-25 10:41:08.238817,2025-12-01 10:41:08.238817,2025-12-12 10:41:08.238817,2025-12-30 10:41:08.238817,2025-12-31 10:41:08.238817,Lost,
LEAD_101971,Referral,amit verma,Finance,North,2025-06-01 10:41:08.238817,,,,,Lost,
LEAD_100484,google ads,PRIYA MEHTA,,South,2025-06-27 10:41:08.238817,2025-07-03 10:41:08.238817,2025-07-12 10:41:08.238817,2025-07-28 10:41:08.238817,2025-08-11 10:41:08.238817,Lost,
LEAD_109069,,Rohit Kapoor,IT,South,2026-02-16 10:41:08.238817,,,,,Lost,
LEAD_105873,website,Amit Verma,IT,North,2025-04-15 10:41:08.238817,2025-04-23 10:41:08.238817,2025-05-07 10:41:08.238817,,,Lost,
LEAD_103304,Referral,Rahul Sharma,,West,2025-09-30 10:41:08.238817,2025-10-07 10:41:08.238817,,,,Lost,
LEAD_109241,Google Ads,,,East,2025-08-19 10:41:08.238817,2025-08-28 10:41:08.238817,,,,Lost,
LEAD_104584,Facebook,Priya Mehta,Retail,West,2025-04-30 10:41:08.238817,,,,,Lost,
LEAD_115205,facebook ,rahul sharma,IT,East,2025-12-24 10:41:08.238817,2025-12-29 10:41:08.238817,2026-01-03 10:41:08.238817,2026-01-16 10:41:08.238817,2026-01-19 10:41:08.238817,Lost,
LEAD_117383,,rahul sharma,Retail,,2025-03-29 10:41:08.238817,2025-03-31 10:41:08.238817,2025-04-14 10:41:08.238817,,,Lost,
LEAD_110158,LinkedIn,Neha Singh,Healthcare,East,2025-04-03 10:41:08.238817,2025-04-05 10:41:08.238817,2025-04-17 10:41:08.238817,2025-04-18 10:41:08.238817,2025-04-22 10:41:08.238817,Lost,
LEAD_115340,Facebook,amit verma,IT,West,2025-05-29 10:41:08.238817,,,,,Lost,
LEAD_117605,Website,amit verma,IT,South,2025-06-02 10:41:08.238817,2025-06-04 10:41:08.238817,,,,Lost,
LEAD_117597,Referral,Rahul Sharma,Retail,West,2026-02-10 10:41:08.238817,,,,,Lost,
LEAD_109452,Google Ads,amit verma,,North,2025-11-04 10:41:08.238817,2025-11-08 10:41:08.238817,2025-11-18 10:41:08.238817,2025-11-25 10:41:08.238817,2025-11-30 10:41:08.238817,Won,194363.0
LEAD_111178,Google Ads,PRIYA MEHTA,,East,2025-11-10 10:41:08.238817,,,,,Lost,
LEAD_115940,Facebook,Rahul Sharma,IT,South,2025-08-09 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-25 10:41:08.238817,,,Lost,
LEAD_104004,Facebook,amit verma,Healthcare,South,2026-01-12 10:41:08.238817,,,,,Lost,
LEAD_104340,website,Priya Mehta,,South,2025-09-23 10:41:08.238817,,,,,Lost,
LEAD_101391,LinkedIn,Neha Singh,Retail,South,2025-04-01 10:41:08.238817,2025-04-04 10:41:08.238817,,,,Lost,
LEAD_114490,,amit verma,Education,North,2025-12-26 10:41:08.238817,2025-12-30 10:41:08.238817,2026-01-06 10:41:08.238817,2026-01-14 10:41:08.238817,2026-01-20 10:41:08.238817,Won,169136.0
LEAD_107961,,PRIYA MEHTA,Healthcare,North,2025-09-12 10:41:08.238817,2025-09-17 10:41:08.238817,2025-09-29 10:41:08.238817,,,Lost,
LEAD_114350,Facebook,Rohit Kapoor,IT,South,2025-04-10 10:41:08.238817,2025-04-12 10:41:08.238817,2025-04-17 10:41:08.238817,,,Lost,
LEAD_116607,LinkedIn,Rahul Sharma,,North,2025-03-14 10:41:08.238817,2025-03-23 10:41:08.238817,2025-04-03 10:41:08.238817,,,Lost,
LEAD_106458,facebook ,amit verma,,East,2025-11-21 10:41:08.238817,,,,,Lost,
LEAD_115675,,rahul sharma,Retail,West,2025-05-08 10:41:08.238817,,,,,Lost,
LEAD_107979,Referral,,Finance,North,2025-06-17 10:41:08.238817,2025-06-24 10:41:08.238817,2025-07-07 10:41:08.238817,2025-07-22 10:41:08.238817,2025-07-30 10:41:08.238817,Lost,
LEAD_116470,Google Ads,Amit Verma,IT,East,2025-03-26 10:41:08.238817,,,,,Lost,
LEAD_115494,facebook ,Rahul Sharma,Healthcare,,2026-02-18 10:41:08.238817,,,,,Lost,
LEAD_100291,Referral,Neha Singh,IT,North,2026-02-01 10:41:08.238817,2026-02-08 10:41:08.238817,,,,Lost,
LEAD_117813,,Amit Verma,IT,East,2025-03-23 10:41:08.238817,2025-03-28 10:41:08.238817,2025-03-31 10:41:08.238817,,,Lost,
LEAD_109607,facebook ,Amit Verma,IT,North,2025-07-25 10:41:08.238817,2025-08-02 10:41:08.238817,2025-08-10 10:41:08.238817,,,Lost,
LEAD_106807,Website,amit verma,Healthcare,,2025-03-24 10:41:08.238817,2025-04-01 10:41:08.238817,2025-04-06 10:41:08.238817,2025-04-18 10:41:08.238817,2025-04-26 10:41:08.238817,Lost,
LEAD_107403,website,rahul sharma,Healthcare,South,2025-11-30 10:41:08.238817,2025-12-08 10:41:08.238817,,,,Lost,
LEAD_105834,google ads,PRIYA MEHTA,Healthcare,,2025-12-01 10:41:08.238817,2025-12-10 10:41:08.238817,2025-12-22 10:41:08.238817,2026-01-04 10:41:08.238817,2026-01-18 10:41:08.238817,Lost,
LEAD_110783,Facebook,PRIYA MEHTA,IT,West,2025-12-30 10:41:08.238817,2026-01-05 10:41:08.238817,2026-01-08 10:41:08.238817,,,Lost,
LEAD_104774,LinkedIn,,Finance,,2025-09-01 10:41:08.238817,2025-09-05 10:41:08.238817,2025-09-13 10:41:08.238817,2025-09-27 10:41:08.238817,2025-10-08 10:41:08.238817,Won,127900.0
LEAD_110571,Website,,Healthcare,North,2026-02-13 10:41:08.238817,2026-02-18 10:41:08.238817,2026-02-24 10:41:08.238817,2026-03-15 10:41:08.238817,2026-03-24 10:41:08.238817,Won,130703.0
LEAD_108403,Website,Amit Verma,Healthcare,South,2025-10-08 10:41:08.238817,2025-10-17 10:41:08.238817,2025-10-26 10:41:08.238817,2025-11-03 10:41:08.238817,2025-11-17 10:41:08.238817,Won,188469.0
LEAD_115994,Facebook,Rohit Kapoor,Healthcare,East,2025-10-05 10:41:08.238817,,,,,Lost,
LEAD_113787,Google Ads,Rahul Sharma,Healthcare,East,2025-11-11 10:41:08.238817,,,,,Lost,
LEAD_111048,google ads,Amit Verma,,South,2025-09-14 10:41:08.238817,2025-09-23 10:41:08.238817,2025-09-24 10:41:08.238817,2025-10-09 10:41:08.238817,2025-10-15 10:41:08.238817,Won,51805.0
LEAD_114491,Google Ads,Amit Verma,Education,South,2025-09-10 10:41:08.238817,2025-09-17 10:41:08.238817,,,,Lost,
LEAD_117735,LinkedIn,Priya Mehta,,South,2025-08-10 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-19 10:41:08.238817,,,Lost,
LEAD_117590,LinkedIn,,Finance,,2025-07-06 10:41:08.238817,,,,,Lost,
LEAD_116039,Google Ads,Priya Mehta,Education,North,2025-10-10 10:41:08.238817,2025-10-19 10:41:08.238817,2025-10-29 10:41:08.238817,,,Lost,
LEAD_102224,Website,Amit Verma,Retail,,2025-10-23 10:41:08.238817,2025-10-29 10:41:08.238817,2025-10-30 10:41:08.238817,2025-11-03 10:41:08.238817,2025-11-04 10:41:08.238817,Lost,
LEAD_100869,website,,IT,North,2025-10-19 10:41:08.238817,2025-10-25 10:41:08.238817,,,,Lost,
LEAD_113196,google ads,Neha Singh,,East,2025-07-05 10:41:08.238817,2025-07-06 10:41:08.238817,2025-07-18 10:41:08.238817,2025-07-23 10:41:08.238817,2025-07-31 10:41:08.238817,Lost,
LEAD_116480,Facebook,Amit Verma,IT,,2026-02-01 10:41:08.238817,,,,,Lost,
LEAD_103384,google ads,Rahul Sharma,Healthcare,East,2025-09-03 10:41:08.238817,2025-09-10 10:41:08.238817,2025-09-12 10:41:08.238817,,,Lost,
LEAD_115501,Google Ads,,Education,North,2025-06-05 10:41:08.238817,2025-06-06 10:41:08.238817,2025-06-16 10:41:08.238817,2025-06-18 10:41:08.238817,2025-06-25 10:41:08.238817,Won,119369.0
LEAD_112067,Facebook,Priya Mehta,Education,West,2025-12-27 10:41:08.238817,,,,,Lost,
LEAD_110994,Facebook,rahul sharma,,East,2025-04-18 10:41:08.238817,,,,,Lost,
LEAD_113950,google ads,Rahul Sharma,IT,,2025-09-19 10:41:08.238817,,,,,Lost,
LEAD_112330,,Amit Verma,IT,North,2025-10-13 10:41:08.238817,2025-10-20 10:41:08.238817,,,,Lost,
LEAD_105554,facebook ,Rahul Sharma,Healthcare,North,2025-05-13 10:41:08.238817,2025-05-22 10:41:08.238817,,,,Lost,
LEAD_105699,Google Ads,Rahul Sharma,Healthcare,East,2026-02-06 10:41:08.238817,,,,,Lost,
LEAD_104761,Facebook,Priya Mehta,Education,West,2025-03-25 10:41:08.238817,2025-03-30 10:41:08.238817,2025-04-05 10:41:08.238817,2025-04-08 10:41:08.238817,2025-04-18 10:41:08.238817,Lost,
LEAD_110193,Website,Rahul Sharma,Education,,2026-02-19 10:41:08.238817,2026-02-20 10:41:08.238817,2026-02-27 10:41:08.238817,2026-03-08 10:41:08.238817,2026-03-22 10:41:08.238817,Won,72343.0
LEAD_102762,Referral,Priya Mehta,Retail,North,2025-10-23 10:41:08.238817,,,,,Lost,
LEAD_115605,Facebook,Rahul Sharma,Retail,West,2025-06-28 10:41:08.238817,2025-07-01 10:41:08.238817,2025-07-05 10:41:08.238817,2025-07-06 10:41:08.238817,2025-07-20 10:41:08.238817,Won,140951.0
LEAD_103367,facebook ,Amit Verma,,,2025-03-22 10:41:08.238817,2025-03-30 10:41:08.238817,2025-04-09 10:41:08.238817,,,Lost,
LEAD_104073,LinkedIn,Priya Mehta,,North,2025-04-02 10:41:08.238817,2025-04-03 10:41:08.238817,2025-04-12 10:41:08.238817,2025-04-19 10:41:08.238817,2025-04-29 10:41:08.238817,Lost,
LEAD_114663,Website,Rohit Kapoor,Retail,South,2025-03-04 10:41:08.238817,2025-03-09 10:41:08.238817,2025-03-18 10:41:08.238817,,,Lost,
LEAD_112632,LinkedIn,amit verma,Finance,East,2025-12-20 10:41:08.238817,,,,,Lost,
LEAD_114424,Website,PRIYA MEHTA,Healthcare,East,2025-07-27 10:41:08.238817,2025-08-04 10:41:08.238817,2025-08-16 10:41:08.238817,2025-09-02 10:41:08.238817,2025-09-03 10:41:08.238817,Won,175888.0
LEAD_112224,Google Ads,PRIYA MEHTA,IT,West,2025-10-17 10:41:08.238817,2025-10-24 10:41:08.238817,,,,Lost,
LEAD_115570,Facebook,,IT,South,2025-07-10 10:41:08.238817,2025-07-16 10:41:08.238817,,,,Lost,
LEAD_103916,website,amit verma,Education,South,2025-09-26 10:41:08.238817,2025-10-05 10:41:08.238817,2025-10-17 10:41:08.238817,,,Lost,
LEAD_114778,Google Ads,,IT,,2025-07-14 10:41:08.238817,2025-07-21 10:41:08.238817,2025-07-27 10:41:08.238817,2025-08-11 10:41:08.238817,2025-08-23 10:41:08.238817,Lost,
LEAD_117684,LinkedIn,Rohit Kapoor,Healthcare,South,2025-04-22 10:41:08.238817,2025-04-23 10:41:08.238817,2025-05-03 10:41:08.238817,,,Lost,
LEAD_110616,facebook ,,Retail,,2025-10-08 10:41:08.238817,2025-10-10 10:41:08.238817,2025-10-18 10:41:08.238817,,,Lost,
LEAD_106920,,PRIYA MEHTA,Retail,South,2025-12-30 10:41:08.238817,2026-01-06 10:41:08.238817,2026-01-14 10:41:08.238817,2026-01-24 10:41:08.238817,2026-01-28 10:41:08.238817,Lost,
LEAD_106554,Referral,Neha Singh,Education,,2025-10-07 10:41:08.238817,2025-10-12 10:41:08.238817,,,,Lost,
